country_code,code,label_fr
BE,Nace2003-74871,"Organisation de marchés particuliers divers, y compris les marchés aux puces et brocantes"
BE,Nace2003-74872,"Organitation de salons, expositions et bourses"
BE,Nace2003-74873,Recouvrement de factures et évoluation de la solvabilité
BE,Nace2003-74874,Décorateurs d'intérieurs
BE,Nace2003-74875,Centre d'entreprises
BE,Nace2003-74876,Activités relatives à l'émission de coupons de réduction et de timbres-prime
BE,Nace2003-74877,"Création de modèles pour le textile, l'habillement, les bijoux, les meubles et les objets de décoration"
BE,Nace2003-74878,Imprésarios et agences de théâtre
BE,Nace2003-74879,Autres services aux entreprises n.d.a
BE,Nace2003-75,"Administration publique, services collectifs généraux et sécurité sociale obligatoire"
BE,Nace2003-751,"Administration générale, économique et sociale"
BE,Nace2003-7511,Administration publique générale
BE,Nace2003-75111,Administration centrale
BE,Nace2003-75112,Administration communautaire et régionale
BE,Nace2003-75113,Administration provinciale
BE,Nace2003-75114,"Administration communale, à l'exclusion des C.P.A.S."
BE,Nace2003-75115,C.P.A.S.
BE,Nace2003-75116,Intercommunales à vocation générale
BE,Nace2003-7512,"Activités d'organismes publics relatives aux soins de santé, à l'environnement, à l'enseignement, à la culture et aux autres matières sociales"
BE,Nace2003-75120,"Activités d'organismes publics relatives aux soins de santé, à l'environnement, à l'enseignement, à la culture et aux autres matières sociales"
BE,Nace2003-7513,Activités d'organismes publics relatives aux matières économiques
BE,Nace2003-75130,Activités d'organismes publics relatives aux matières économiques
BE,Nace2003-7514,Activités de soutien aux administrations
BE,Nace2003-75140,Activités de soutien aux administrations
BE,Nace2003-752,Services de prérogative publique
BE,Nace2003-7521,Affaires étrangères
BE,Nace2003-75210,Affaires étrangères
BE,Nace2003-7522,Défense
BE,Nace2003-75220,Défense
BE,Nace2003-7523,Justice
BE,Nace2003-75231,Tribunaux
BE,Nace2003-75232,Prisons et institutions assimilées
BE,Nace2003-75233,Autres activités relatives à la justice
BE,Nace2003-7524,Sécurité publique
BE,Nace2003-75241,Services de la sûreté
BE,Nace2003-75242,Gendarmerie
BE,Nace2003-75243,Police
BE,Nace2003-75244,Police fédérale
BE,Nace2003-75245,Police locale
BE,Nace2003-7525,Pompiers et protection civile
BE,Nace2003-75250,Pompiers et protection civile
BE,Nace2003-753,Sécurité sociale obligatoire
BE,Nace2003-7530,Sécurité sociale obligatoire
BE,Nace2003-75301,"Sécurité sociale obligatoire, à l'exclusion des mutuelles"
BE,Nace2003-75302,Mutuelles et caisses d'assurance soins
BE,Nace2003-75303,Autres organismes de sécurité sociale
BE,Nace2003-80,Éducation
BE,Nace2003-801,Enseignement fondamental
BE,Nace2003-8010,Enseignement fondamental
BE,Nace2003-80101,Enseignement fondamental communautaire
BE,Nace2003-80102,Enseignement fondamental provincial
BE,Nace2003-80103,Enseignement fondamental communal
BE,Nace2003-80104,Enseignement fondamental libre subventionné
BE,Nace2003-80105,Enseignement fondamental international
BE,Nace2003-80109,Enseignement fondamental et gardien auquel les codes 80.101 à 80.105 ne peuvent être attribués
BE,Nace2003-802,Enseignement secondaire
BE,Nace2003-8021,Enseignement secondaire général
BE,Nace2003-80211,Enseignement secondaire général communautaire
BE,Nace2003-80212,Enseignement secondaire général provincial
BE,Nace2003-80213,Enseignement secondaire général communal
BE,Nace2003-80214,Enseignement secondaire général libre subventionné
BE,Nace2003-80215,Enseignement secondaire général international
BE,Nace2003-80216,Enseignement secondaire général organisé par les forces armées
BE,Nace2003-80219,Enseignement secondaire général auquel les codes 80.211 à 80.216 ne peuvent être attribués
BE,Nace2003-8022,Enseignement secondaire professionnel ou technique
BE,Nace2003-80221,Enseignement secondaire professionnel ou technique communautaire
BE,Nace2003-80222,Enseignement secondaire professionnel ou technique provincial
BE,Nace2003-80223,Enseignement secondaire professionnel ou technique communal
BE,Nace2003-80224,Enseignement secondaire professionnel ou technique libre subventionné
BE,Nace2003-80225,Enseignement secondaire professionnel ou technique international
BE,Nace2003-80226,Enseignement secondaire professionnel ou technique organisé par les forces armées
BE,Nace2003-803,Enseignement supérieur
BE,Nace2003-8030,Enseignement supérieur
BE,Nace2003-80301,Enseignement supérieur communautaire
BE,Nace2003-80302,Enseignement supérieur provincial
BE,Nace2003-80303,Enseignement supérieur communal
BE,Nace2003-80304,Enseignement supérieur libre subventionné
BE,Nace2003-80305,Enseignement supérieur international
BE,Nace2003-80306,Enseignement supérieur organisé par les forces armées
BE,Nace2003-80309,Enseignement supérieur auquel les codes 83.301 à 80.306 ne peuvent être attribués
BE,Nace2003-804,Formation permanente et autres formes d'enseignement
BE,Nace2003-8041,Ecoles de conduite
BE,Nace2003-80411,Auto-écoles
BE,Nace2003-8041101,les auto-écoles
BE,Nace2003-8041102,les moto-écoles
BE,Nace2003-80412,Écoles de pilotage de bateaux et d'avions
BE,Nace2003-8041201,la préparation au certificat de pilotage d'avions de tourisme
BE,Nace2003-8041202,la formation aux permis bateaux à voiles et bateaux de plaisance
BE,Nace2003-8042,Formation permanente et autres formes d'enseignement n.d.a.
BE,Nace2003-80421,Formation permanente
BE,Nace2003-80422,Enseignement artistique non classable par niveau
BE,Nace2003-80423,Enseignement par correspondance
BE,Nace2003-80424,Autres formes d'enseignement n.d.a.
BE,Nace2003-85,Santé et action sociale
BE,Nace2003-851,Activités pour la santé humaine
BE,Nace2003-8511,Activités hospitalières
BE,Nace2003-85110,Activités hospitalières
BE,Nace2003-8512,Pratique médicale
BE,Nace2003-85120,Pratique médicale
BE,Nace2003-8513,Pratique dentaire
BE,Nace2003-85130,Pratique dentaire
BE,Nace2003-8514,Autres activités pour la santé humaine
BE,Nace2003-85141,Laboratoires médicaux
BE,Nace2003-85142,Ambulances
BE,Nace2003-85143,"Activités paramédicales, à l'exclusion des kinésithérapeutes"
BE,Nace2003-85144,Kinésithérapeutes
BE,Nace2003-85145,"Centres de collecte de sang, banques d'organes et similaires"
BE,Nace2003-85146,Autres activités relatives aux soins de santé n.d.a.
BE,Nace2003-852,Activités vétérinaires
BE,Nace2003-8520,Activités vétérinaires
BE,Nace2003-85200,Activités vétérinaires
BE,Nace2003-853,Action sociale
BE,Nace2003-8531,Activités d'action sociale avec hébergement
BE,Nace2003-85311,Instituts pour mineurs handicapés
BE,Nace2003-85312,Orphelinats
BE,Nace2003-85313,Instituts pour enfants en difficulté
BE,Nace2003-85314,Instituts pour adultes handicapés
BE,Nace2003-85315,Maisons de repos pour personnes âgées
BE,Nace2003-8531501,"l'accueil et l'hébergement des personnes âgées en hospices, maisons de retraite, homes, pensions, etc."
BE,Nace2003-85316,Autres activités d'action sociale avec hébergement n.d.a.
BE,Nace2003-8532,Activités d'action sociale sans hébergement
BE,Nace2003-85321,"Crèches et garderies d'enfants, y compris les centres de jour pour enfants handicapés"
BE,Nace2003-8532101,crèches et garderies d'enfants
BE,Nace2003-85322,Ateliers protégés
BE,Nace2003-85323,Autres activités d'action sociale sans hébergement n.d.a.
BE,Nace2003-8532301,visites à des personnes âgées ou malades
BE,Nace2003-85324,Centres P.M.S. et centres d'orientation ou reformation professionnelle
BE,Nace2003-90,"Assainissement, voirie et gestion des déchets"
BE,Nace2003-900,"Assainissement, voirie et gestion des déchets"
BE,Nace2003-9000,"Assainissement, voirie et gestion des déchets"
BE,Nace2003-90001,Collecte des eaux usées et épuration
BE,Nace2003-9000101,la gestion et l'entretien des égouts et des canalisations d'évacuation
BE,Nace2003-9000102,"l'évacuation par canalisations, égouts ou autres moyens de produits résiduaires humains ou industriels"
BE,Nace2003-9000103,"la vidange et le nettoyage des puisards et des fosses septiques, l'entretien des toilettes chimiques"
BE,Nace2003-9000104,"le traitement et l'élimination des déchets liquides par dilution, criblage ou filtration, sédimentation, décantation chimique, traitement par boues activées et autres processus"
BE,Nace2003-9000105,le traitement des eaux usées de piscines
BE,Nace2003-90002,"Ramassage, déversement et traitement des déchets ménagers"
BE,Nace2003-9000201,"l'enlèvement des ordures ménagères solides, des déchets, des détritus et des immondices, y compris le ramassage sélectif de verre, de papier, de produits chimiques et pharmaceutiques, de piles usées,"
BE,Nace2003-9000202,l'enlèvement des détritus collectés dans les conteneurs publics à ordures
BE,Nace2003-9000203,"l'élimination des déchets par incinération ou par d'autres moyens: trituration des déchets, déchargement, immersion, enfouissement, compostage des déchets, traitement et destruction de déchets toxique"
BE,Nace2003-90003,"Ramassage, déversement et traitement des déchets agricoles et industriels et des débris de construction ou de démolition"
BE,Nace2003-9000301,"la collecte et le traitement des déchets et des excédents provenant de l'agriculture et de l'élevage, y compris les activités ayant trait aux excédents de fumier (banques de fumier)"
BE,Nace2003-9000302,la fabrication de fumier de vache déshydraté et similaires
BE,Nace2003-9000303,"la collecte et le traitement des déchets industriels, solides ou liquides, y compris les déchets hautement toxiques: incinération, déchargement, enfouissement, dilution, criblage, filtration, traiteme"
BE,Nace2003-9000304,l'enlèvement de l'amiante
BE,Nace2003-9000305,le nettoyage de sols pollués
BE,Nace2003-9000306,l'enlèvement de gravats et de décombres
BE,Nace2003-90004,Gestion des décharges et des sites définitifs de stockage
BE,Nace2003-9000401,gestion des décharges et des sites définitifs de stockage
BE,Nace2003-90005,Nettoyage des rues et déneigement
BE,Nace2003-9000501,"le balayage et l'arrosage des chaussées, des aires de stationnement, etc."
BE,Nace2003-9000502,"l'enlèvement de la neige et de la glace sur les routes et les pistes d'atterrissage, y compris l'épandage de sel et de sable, etc."
BE,Nace2003-9001,Collecte et traitement des eaux usées
BE,Nace2003-90010,Collecte et traitement des eaux usées
BE,Nace2003-9002,Collecte et traitement des autres déchets
BE,Nace2003-90021,"Ramassage, déversement et traitement des déchets des ménages et des entreprises, des déchets agricoles et des débris de construction ou de démolition"
BE,Nace2003-90022,Gestion des décharges et des sites définitifs de stockage
BE,Nace2003-90023,Gestion des décharges et des sites définitifs de stockage
BE,Nace2003-9003,"Nettoyage de la voirie, dépollution et activités similaires"
BE,Nace2003-90030,"Voirie, dépollution et activités similaires"
BE,Nace2003-90031,Nettoyage de la voirie
BE,Nace2003-90032,Dépollution et activités similaires
BE,Nace2003-91,Activités associatives diverses
BE,Nace2003-911,"Activités d'organisations économiques, patronales et professionnelles"
BE,Nace2003-9111,Activités d'organisations économiques et patronales
BE,Nace2003-91110,Activités d'organisations économiques et patronales
BE,Nace2003-9112,Activités d'organisations professionnelles
BE,Nace2003-91120,Activités d'organisations professionnelles
BE,Nace2003-912,Activités de syndicats de salariés
BE,Nace2003-9120,Activités de syndicats de salariés
